index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
b3efd12ea4d6efaadcb7a3abcef57f6b,2026-01-05T11:32:06Z,'Orkan',www.focus.de,de,0.9,"Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird ""Elli"" gefährlich","Viel Neuschnee, Schneeverwehungen und Glatteis: Sturmtief ""Elli"" steuert auf Deutschland zu. Gefährlich wird es laut Experten ab der Nacht zum Freitag. Alle Entwicklungen im Ticker.",https://www.focus.de/panorama/welt/schneefall-schneeverwehungen-glatteis-orkan-hier-wird-elli-gefaehrlich_159ec6ff-9a8a-43e3-a340-60d79e2b06d8.html,https://quadro.burda-forward.de/ctf/149f905f-9dc6-49c2-a251-e6e5fdd1360c.affa9adb-6a34-4d5f-8ed8-e5f9916f2a1d.jpeg?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%28936%2C646%29&hash=407ae5c32a88ceb4d10766522aeb071a42de2352e54afda728bae8a3d0e1067b,http://web.archive.org/web/20260109055509/https://www.focus.de/panorama/welt/schneefall-schneeverwehungen-glatteis-orkan-hier-wird-elli-gefaehrlich_159ec6ff-9a8a-43e3-a340-60d79e2b06d8.html,"Starker Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird es besonders gefährlich
Der Wetterdienst warnt in weiten Teilen Deutschlands mit der Alarmstufe Rot. Diese zieht sich vom äußersten … [+62175 chars]",,"Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird ""Elli"" gefährlich. Viel Neuschnee, Schneeverwehungen und Glatteis: Sturmtief ""Elli"" steuert auf Deutschland zu. Gefährlich wird es laut Experten ab der Nacht zum Freitag. Alle Entwicklungen im Ticker.","Snowfall, snowdrifts, black ice, hurricane! This is where “Elli” becomes dangerous. Lots of fresh snow, snowdrifts and black ice: Storm “Elli” is heading towards Germany. According to experts, it will become dangerous from Friday night. All developments in the ticker.","Nix, nix, glacies, turbo! Hoc est ubi ""Elli"" periculosum fit. Sortes nix novas, nives et glaciem nigram: Tempestas ""Elli"" versus Germaniam tendit. Secundum peritos, nox Veneris periculosa fiet. Omnes explicationes in ticker.",2026-01-10 03:00:45+00:00
0ec23d64373961b87b18ce2a7d8f915b,2026-01-08T17:09:16Z,'Orkan',www.bild.de,de,0.9,Lebensgefährliche Wetterlage im Anmarsch - Ist Deutschland auf Katastrophen vorbereitet?,"Schnee, Eis, Orkan - ab heute Abend wird es gefährlich.",https://www.bild.de/politik/lebensgefaehrliche-wetterlage-im-anmarsch-ist-deutschland-auf-katastrophen-vorbereitet-695fe328b973d6103f746155,"https://images.bild.de/695fe328b973d6103f746155/522e6fd793e2cf66333b073f60fc069a-landscape,daba431d?w=1280",,"Mehr zum Video anzeigen 
Schnee, Eis, Orkan - ab heute Abend wird es gefährlich.
Quelle: BILD08.01.2026 - 18:09 Uhr",,"Lebensgefährliche Wetterlage im Anmarsch - Ist Deutschland auf Katastrophen vorbereitet?. Schnee, Eis, Orkan - ab heute Abend wird es gefährlich.","Life-threatening weather conditions approaching - Is Germany prepared for disasters? Snow, ice, hurricane - from this evening it will be dangerous.","Tempestates vitae minaces appropinquant - Estne Germania calamitatibus parata? Nix, glacies, procella - ab hac vespera periculosa erit.",2026-01-10 03:00:45+00:00
a6b9a22554f44117c9d49c6266d04807,2026-01-08T20:52:04Z,'Orkan',www.focus.de,de,0.9,"Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird ""Elli"" gefährlich","Viel Neuschnee, Schneeverwehungen und Glatteis: Sturmtief ""Elli"" steuert auf Deutschland zu. Gefährlich wird es laut Experten ab der Nacht zum Freitag.",https://www.focus.de/panorama/schneefall-schneeverwehungen-glatteis-orkan-hier-wird-elli-gefaehrlich_2d06871c-d20b-46fc-938e-560418157178.html,https://quadro.burda-forward.de/ctf/149f905f-9dc6-49c2-a251-e6e5fdd1360c.affa9adb-6a34-4d5f-8ed8-e5f9916f2a1d.jpeg?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%28936%2C646%29&hash=407ae5c32a88ceb4d10766522aeb071a42de2352e54afda728bae8a3d0e1067b,,"Starker Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird es besonders gefährlich
Der Wetterdienst warnt in weiten Teilen Deutschlands mit der Alarmstufe Rot. Diese zieht sich vom äußersten … [+4351 chars]",,"Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird ""Elli"" gefährlich. Viel Neuschnee, Schneeverwehungen und Glatteis: Sturmtief ""Elli"" steuert auf Deutschland zu. Gefährlich wird es laut Experten ab der Nacht zum Freitag.","Snowfall, snowdrifts, black ice, hurricane! This is where “Elli” becomes dangerous. Lots of fresh snow, snowdrifts and black ice: Storm “Elli” is heading towards Germany. According to experts, it will become dangerous from Friday night.","Nix, nix, glacies, turbo! Hoc est ubi ""Elli"" periculosum fit. Sortes nix novas, nives et glaciem nigram: Tempestas ""Elli"" versus Germaniam tendit. Secundum peritos, nox Veneris periculosa fiet.",2026-01-10 03:00:45+00:00
776830f942e9120b9bfd24e2a6c7f03c,2026-01-09T07:57:53Z,'Orkan',www.focus.de,de,0.9,"Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird ""Elli"" gefährlich","Viel Neuschnee, Schneeverwehungen und Glatteis: Sturmtief ""Elli"" erreicht Deutschland. Ab Freitagmorgen ist große Vorsicht geboten. Alle Entwicklungen im Ticker.",https://www.focus.de/panorama/schneefall-schneeverwehungen-glatteis-orkan-hier-wird-elli-gefaehrlich_50870a2c-7264-48e1-87c1-ec5678162863.html,https://quadro.burda-forward.de/ctf/88ecc2b9-4d43-4cd0-9a3b-57546af2c050.6ee23934-6c7a-4bc4-9dcd-f3b29b99c433.jpeg?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%28944%2C573%29&hash=953b62a42ba837b1346a2e4e1a8a59207a8ee857c7eed7c4112193b832583a70,,"Zwei Tote bei Frontal-Glättecrash in Bayern
8.53 Uhr: Bei einem Frontalzusammenstoß zweier Autos im Landkreis Dingolfing-Landau sind zwei Menschen ums Leben gekommen. Wie ein Polizeisprecher sagte, … [+36210 chars]",,"Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird ""Elli"" gefährlich. Viel Neuschnee, Schneeverwehungen und Glatteis: Sturmtief ""Elli"" erreicht Deutschland. Ab Freitagmorgen ist große Vorsicht geboten. Alle Entwicklungen im Ticker.","Snowfall, snowdrifts, black ice, hurricane! This is where “Elli” becomes dangerous. Lots of fresh snow, snowdrifts and black ice: Storm “Elli” reaches Germany. Great caution is advised from Friday morning. All developments in the ticker.","Nix, nix, glacies, turbo! Hoc est ubi ""Elli"" periculosum fit. Sortes nix recentes, nives et glacies nigra: Tempestas ""Elli"" Germaniam attingit. Magna cautio a mane Veneris admonetur. Omnes explicationes in ticker.",2026-01-10 13:01:16+00:00
d2a9f81226866d3ddeb2460b96c4139a,2026-01-09T11:48:22Z,'Orkan',www.stern.de,de,0.9,Wetterbericht: Sturm und viel Schnee - Unwettergefahr in Baden-Württemberg,"Bis zu 50 Zentimeter Neuschnee, Schneeverwehungen, überfrierende Nässe und Orkanböen: Wo in Baden-Württemberg Unwetterwarnungen gelten und welche Folgen die Witterung hat.",https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/wetterbericht--sturm-und-viel-schnee---unwettergefahr-in-baden-wuerttemberg-37024490.html,https://image.stern.de/37026312/t/IE/v1/w1440/r1.7778/-/09--k4ppsklw2av1axs2048jpeg---240810b6867b90fc.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Bis zu 50 Zentimeter Neuschnee, Schneeverwehungen, überfrierende Nässe und Orkanböen: Wo in Baden-Württemberg Unwetterwarnungen gelten und welche… [+3931 chars]",,"Wetterbericht: Sturm und viel Schnee - Unwettergefahr in Baden-Württemberg. Bis zu 50 Zentimeter Neuschnee, Schneeverwehungen, überfrierende Nässe und Orkanböen: Wo in Baden-Württemberg Unwetterwarnungen gelten und welche Folgen die Witterung hat.","Weather report: Storm and lots of snow - risk of severe weather in Baden-Württemberg. Up to 50 centimeters of fresh snow, snowdrifts, freezing water and hurricane gusts: where severe weather warnings apply in Baden-Württemberg and what the consequences of the weather are.","Renuntiatio tempestatis: Tempestas et multae nivis - periculum tempestatis gravis in Baden-Württemberg. Usque ad 50 centimetra novarum nivis, nivis, aquae congelatio et procellis procellarum: ubi monita tempestatum gravia in Baden-Württemberg applicant et quid tempestatum consequentiae sunt.",2026-01-11 13:02:19+00:00
3e68d0a9b0bbc386656e52148964fd0d,2026-01-09T13:51:37Z,'Orkan',www.focus.de,de,0.9,"Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird ""Elli"" gefährlich","Viel Neuschnee, Schneeverwehungen und Glatteis: Sturmtief ""Elli"" hat Deutschland fest im Griff. Seit Freitagmorgen ist große Vorsicht geboten.",https://www.focus.de/panorama/schneefall-schneeverwehungen-glatteis-orkan-hier-wird-elli-gefaehrlich_2cc00ee0-baa6-494f-bea0-447183288b50.html,https://quadro.burda-forward.de/ctf/f73d547d-972d-4c69-9f5a-ec1272169126.35b0c943-2697-47bd-b88e-8167d1fc3908.jpeg?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%28917%2C797%29&hash=d834ef2fbab732a186ce7641ef9e1b0e3a6a9b53c85a50969e33e7b10e2a2173,,"Eisblöcke auf Autobahn geworfen drei Jugendliche festgenommen
Bei Bremerhaven wurden Eisblöcke auf die Autobahn geworfen. Kinder und Jugendliche sollen sie bereits am Donnerstag von einer Brücke aus… [+43961 chars]",,"Schneefall, Schneeverwehungen, Glatteis, Orkan! Hier wird ""Elli"" gefährlich. Viel Neuschnee, Schneeverwehungen und Glatteis: Sturmtief ""Elli"" hat Deutschland fest im Griff. Seit Freitagmorgen ist große Vorsicht geboten.","Snowfall, snowdrifts, black ice, hurricane! This is where “Elli” becomes dangerous. Lots of fresh snow, snowdrifts and black ice: Storm Elli has Germany firmly in its grip. Great caution has been advised since Friday morning.","Nix, nix, glacies, turbo! Hoc est ubi ""Elli"" periculosum fit. Sortes nix novas, nives et nigram glaciem: Tempestas Elli Germaniam tenaci firmiter habet. Magna cautio a mane Veneris monita est.",2026-01-11 13:02:19+00:00
08ef79cfbbc8d87302d2f9154c3f0f57,2026-01-08T08:11:27Z,'Sturm Tote',www.focus.de,de,0.8,Deutschland friert ein: Tief Elli bringt Glatteis – zwei Tote,"Viel Neuschnee, Schneeverwehungen und Glatteis: Ein Sturmtief steuert auf Deutschland zu. Spannend – und turbulent – wird es ab der Nacht zum Freitag. Alle Entwicklungen im Ticker.",https://www.focus.de/panorama/schnee-fuehrt-zu-glaetteunfaellen-und-verkehrschaos-aber-im-harz-bricht-rodelfieber-aus_e01108a5-ee99-4459-a1d5-fb3e0431c739.html,https://quadro.burda-forward.de/ctf/be23d0fe-8147-468a-b0ac-f53a37d83c43.8c1b737a-e608-4597-bdef-d05408c75285.jpeg?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%281076%2C702%29&hash=f95ae21724b0a02be83a7ecc8e2cdabbabf2d9f9598caf15609c2c638c303514,http://web.archive.org/web/20260108085645/https://www.focus.de/panorama/schnee-fuehrt-zu-glaetteunfaellen-und-verkehrschaos-aber-im-harz-bricht-rodelfieber-aus_e01108a5-ee99-4459-a1d5-fb3e0431c739.html,"Im Norden fallen Busse und Bahnen aus
9.07 Uhr: Nutzer von Bus und Bahn in Hamburg und Umland können sich heute im öffentlichen Nahverkehr wegen des Wetters auf Verspätungen, verkürzte Linien und Au… [+34172 chars]",,"Deutschland friert ein: Tief Elli bringt Glatteis – zwei Tote. Viel Neuschnee, Schneeverwehungen und Glatteis: Ein Sturmtief steuert auf Deutschland zu. Spannend – und turbulent – wird es ab der Nacht zum Freitag. Alle Entwicklungen im Ticker.","Germany freezes: Deep Elli brings black ice - two dead. Lots of fresh snow, snowdrifts and black ice: a storm is heading towards Germany. It will be exciting - and turbulent - from Friday night. All developments in the ticker.","Germania concrescit: Alta Elli glaciem nigram affert - duo mortui sunt. Multas nives, nives et glaciem nigram: tempestas versus Germaniam est. Excitabit - ac turbulentum - e nocte Veneris. Omnes explicationes in ticker.",2026-01-15 13:09:35+00:00
9a2fa71f64b84632c8909afdf9668b80,2026-01-08T21:41:40Z,'Tornado',www.pro-linux.de,de,0.9,Mehrere Probleme in Tornado (Ubuntu),"Kostenlose Nachrichten, Web-Support und Foren rund um Linux, OpenSource und Freie Software. Angebote wie News, Berichte, Workshops, Tipps, Links und Kalender.",https://www.pro-linux.de/sicherheit/2/98031/sicherheit-mehrere-probleme-in-tornado.html,,,"--===============7319364055878262869==Content-Type: text/plain; charset=""utf-8""MIME-Version: 1.0Content-Transfer-Encoding: 7bit========================================================================… [+3365 chars]",,"Mehrere Probleme in Tornado (Ubuntu). Kostenlose Nachrichten, Web-Support und Foren rund um Linux, OpenSource und Freie Software. Angebote wie News, Berichte, Workshops, Tipps, Links und Kalender.","Multiple issues in Tornado (Ubuntu). Free news, web support and forums about Linux, OpenSource and Free Software. Offers such as news, reports, workshops, tips, links and calendars.","Plures quaestiones in Pollucis (Ubuntu). Liberum nuntium, auxilium interretiale ac forums de Linux, OpenSource et Softwares Liberis. Offert ut nuntia, nuntia, officinae, apices, nexus et calendaria.",2026-01-16 13:08:16+00:00
6b850ddc51f56c0d459d9d1340165dc3,2026-01-14T02:03:19Z,'Tornado',www.bild.de,de,0.9,Alle Infos zum Wetterphänomen - Wie entsteht ein Tornado?,"Tornados sind gefährliche Wetterphänomene. Wie sie entstehen, wie sie sich ankündigen und was man dann tun muss. Alle Infos dazu hier.",https://www.bild.de/news/wetter/wie-entsteht-ein-tornado-so-erkennen-sie-ihn-und-schuetzen-sich-661e7be46676ec07768d852f,"https://images.bild.de/661e7be46676ec07768d852f/582b10191fab53d53ce0124a8e053571,25eecccd?w=1280",http://web.archive.org/web/20260114055123/https://www.bild.de/news/wetter/wie-entsteht-ein-tornado-so-erkennen-sie-ihn-und-schuetzen-sich-661e7be46676ec07768d852f,"Wenn der Himmel sich dreht ...
Etwa 60 bis 80 Tornados fegen pro Jahr durch Deutschland. Lokal begrenzt, bis 200 km/h schnell! Sie können aber auch bis zu 500 km/h erreichen. Der Name Tornado kommt … [+4023 chars]",,"Alle Infos zum Wetterphänomen - Wie entsteht ein Tornado?. Tornados sind gefährliche Wetterphänomene. Wie sie entstehen, wie sie sich ankündigen und was man dann tun muss. Alle Infos dazu hier.","All information about the weather phenomenon - How does a tornado form? Tornadoes are dangerous weather phenomena. How they arise, how they announce themselves and what you then have to do. All information about it here.","Omnes informationes circa phaenomenon tempestatum - Quomodo forma turbo facit? Polluces tempestatum periculosae sunt. Quomodo oriantur, quomodo se nuntiant, quid deinde facturus sit. Omnia de eo hic.",2026-01-16 13:08:16+00:00
43f036d3770eb99a640b243ff9cc3fe6,2026-01-09T14:24:00Z,'Sturm Klimawandel',www.freitag.de,de,0.8,Sturmtief „Elli“ und der Klimawandel: Was ist da los?,"Ein Wintersturm bringt viel Niederschlag und Chaos im Verkehr. Und die Frage: Wo ist der Klimawandel? Der Deutsche Wetterdienst klärt auf Von einem echten „Krimi“ spricht der Meteorologe Adrian Leyser, „Sturmtief Elli übernimmt die Regie.“ Sein Kollege Georg …",https://www.freitag.de/autoren/nick-reimer/sturmtief-elli-das-winterwetter-ist-normal-kommt-uns-aber-katastrophal-vor,https://www.freitag.de/autoren/nick-reimer/sturmtief-elli-das-winterwetter-ist-normal-kommt-uns-aber-katastrophal-vor/@@images/image/great,,"Von einem echten „Krimi“ spricht der Meteorologe Adrian Leyser, „Sturmtief Elli übernimmt die Regie.“ Sein Kollege Georg Haas warnt vor kräftigem Dauerschneefall: „Tief Elli entwickelt sich explosion… [+4281 chars]",,"Sturmtief „Elli“ und der Klimawandel: Was ist da los?. Ein Wintersturm bringt viel Niederschlag und Chaos im Verkehr. Und die Frage: Wo ist der Klimawandel? Der Deutsche Wetterdienst klärt auf Von einem echten „Krimi“ spricht der Meteorologe Adrian Leyser, „Sturmtief Elli übernimmt die Regie.“ Sein Kollege Georg …",Storm “Elli” and climate change: What’s going on? A winter storm brings a lot of precipitation and chaos to traffic. And the question: Where is climate change? The German Weather Service clears up the situation. Meteorologist Adrian Leyser speaks of a real “crime crime” and “Storm Deep Elli is taking over the direction.” His colleague Georg...,"Tempestas ""Elli"" et mutatio climatis: Quid agitur? Tempestas hiemalis multum praecipitationis et chaos mercaturae affert. Et interrogatio: Ubi est mutatio climatis? Ministerium Tempestatis Germanici situm purgat. Meteorologist Adrianus Leyser de reali ""crimine criminis"" loquitur et ""Tempestas Alta Elli directionem occupat."" Collegium suum Georg.",2026-01-19 03:18:16+00:00
7ec025480342d02b0440a8eb8d2e5a8d,2026-01-22T21:06:02Z,'Sturm Bäume',www.n-tv.de,de,0.8,Schnee und Eis zum Wochenende: Megasturm bedroht 120 Millionen US-Amerikaner,Die USA werden immer wieder von Extremwetter heimgesucht - auch in diesem Winter. Der nun drohende Sturm ist laut Vorhersage aber einer der größten der vergangenen Jahre. Jeder dritte Amerikaner könnte von den Auswirkungen betroffen sein.,https://www.n-tv.de/panorama/Megasturm-bedroht-120-Millionen-US-Amerikaner-id30273532.html,https://www.n-tv.de/img/30273525/1769117067/Img_16_9/1200/Ein-Fahrzeug-passiert-aufgetuermten-Schnee.jpg,http://web.archive.org/web/20260122222205/https://www.n-tv.de/panorama/Megasturm-bedroht-120-Millionen-US-Amerikaner-id30273532.html,"In einigen Landesteilen liegt schon eine Menge Schnee. (Foto: picture alliance/dpa/AP)
Die USA werden immer wieder von Extremwetter heimgesucht - auch in diesem Winter. Der nun drohende Sturm ist la… [+1626 chars]",,Schnee und Eis zum Wochenende: Megasturm bedroht 120 Millionen US-Amerikaner. Die USA werden immer wieder von Extremwetter heimgesucht - auch in diesem Winter. Der nun drohende Sturm ist laut Vorhersage aber einer der größten der vergangenen Jahre. Jeder dritte Amerikaner könnte von den Auswirkungen betroffen sein.,"Snow and ice for the weekend: megastorm threatens 120 million Americans. The USA is repeatedly hit by extreme weather - including this winter. According to the forecast, the now threatening storm is one of the biggest in recent years. One in three Americans could be affected.","Nix et glacies pro volutpat vestibulum: megastorm 120 decies centena millia Americanorum minatur. USA saepe extrema tempestate - in hac hieme ictus est. Iuxta praesagium, tempestas nunc imminens maximis in annis est. Una in tribus Americanis affici poterat.",2026-01-25 06:50:56+00:00
