index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
fc768f7e8a34237e7398f8160577cf85,2026-08-01T05:06:08Z,'Sturm Bäume',ooe.orf.at,de,0.8,150 Feuerwehreinsätze nach Sturm,"Eine Sturmfront, die am Freitagabend über Oberösterreich gezogen ist, hat zahlreiche Feuerwehren im ganzen Land beschäftigt. Vom stürmischen Wind umgestürzte Bäume und abgerissene Äste blockierten in allen Bezirken Straßen oder beschädigten Gebäude. Personen …",https://ooe.orf.at/stories/3365136/,https://ibs.orf.at/ooe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F31%2F10%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F3134142_master_1214810_20260731_laumatat_998a2283.jpg%3Fs%3Dc8a42ea94fedb8de397f84df48823076c9509b18,http://web.archive.org/web/20260801161847/https://ooe.orf.at/stories/3365136/,"Gegen 20 Uhr erreichte die angekündigte Gewitterfront das Innviertel, zog weiter über den Bezirk Vöcklabruck und breitete sich von dort innerhalb einer Stunde auf das gesamte Bundesland aus. Einzig d… [+802 chars]",,"150 Feuerwehreinsätze nach Sturm. Eine Sturmfront, die am Freitagabend über Oberösterreich gezogen ist, hat zahlreiche Feuerwehren im ganzen Land beschäftigt. Vom stürmischen Wind umgestürzte Bäume und abgerissene Äste blockierten in allen Bezirken Straßen oder beschädigten Gebäude. Personen …",150 fire brigade operations after storm. A storm front that passed over Upper Austria on Friday evening kept numerous fire departments busy across the country. Trees and branches torn down by stormy winds blocked roads or damaged buildings in all districts. Persons …,"CL LEGIO IGNEA REIPUBLICAE. Tempestas anterior, quae in Austriam superiorem transivit, vesperi Veneris dies numerosas ignis departments occupavit per regionem. Arbores et rami procellosi viis obstruuntur, vel aedificiis in omnibus regionibus laeduntur. Personae...",2026-08-02 13:55:53+00:00
8840bdf0f3b537b84b8f0c9e350ea60a,2026-08-02T11:21:07Z,'Downburst',noe.orf.at,de,0.9,Lokales Unwetter sorgte für massive Schäden,"Am Samstag ist ein heftiges Unwetter über Steinabrunn (Bezirk Korneuburg) gezogen und hat dabei massive Schäden angerichtet. Dächer wurden abgedeckt, Bäume entwurzelt. Laut ORF-Wetterredaktion handelte es sich um einen sogenannten Downburst.",https://noe.orf.at/stories/3365268/,https://ibs.orf.at/noe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F32%2F33%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F3135314_master_1215333_img_9103_1.jpeg%3Fs%3Dadd3f2c2aba3154a81a89d9d63a06ea180fe5f69,http://web.archive.org/web/20260803033729/https://noe.orf.at/stories/3365268/,"Das heftige Unwetter zog laut einer Aussendung der Feuerwehr am Samstag gegen 16.30 Uhr über Steinabrunn, eine Katastralgemeinde von Großmugl (Bezirk Korneuburg). Auf engstem Raum entstanden dabei in… [+770 chars]",,"Lokales Unwetter sorgte für massive Schäden. Am Samstag ist ein heftiges Unwetter über Steinabrunn (Bezirk Korneuburg) gezogen und hat dabei massive Schäden angerichtet. Dächer wurden abgedeckt, Bäume entwurzelt. Laut ORF-Wetterredaktion handelte es sich um einen sogenannten Downburst.","Local storms caused massive damage. On Saturday, a violent storm hit Steinabrunn (Korneuburg district) and caused massive damage. Roofs were covered and trees were uprooted. According to the ORF weather editorial team, it was a so-called downburst.","Tempestates locales magnum damnum effecit. Die Sabbati vehemens tempestas Steinabrunn (Korneuburg regio) et magnum damnum intulit. Tecta erant tecta et arbores evulsae sunt. Secundum tempestatem ORF editorial team, sic dictus downburst fuit.",2026-08-04 04:31:59+00:00
64b47669703b5503773282935f69c8ad,2026-08-04T11:20:42Z,'Orkan',www.n-tv.de,de,0.9,"Schwere Unwetter in Deutschland: Baum stürzt auf Auto - Großfamilie hatte ""sehr viel Glück""","Heftige Gewitter mit Starkregen und Orkanböen ziehen durch Teile Deutschlands. Dabei gehen die meisten aber noch glimpflich aus. Auch eine Großfamilie hat Glück im Unglück, als ihr Auto unter einer Baumkrone eingeschlossen wird.",https://www.n-tv.de/panorama/Baum-stuerzt-auf-Auto-Grossfamilie-hatte-sehr-viel-Glueck-id31157317.html,https://www.n-tv.de/img/31157299/1785846237/Img_16_9/1200/CNTV-UNFALL-Unfallort-Polizei-und-Feuerwehr-im-Rettungs-einsatz-Schweizer-Grossfamilie-wird-in-ihrem-Transporter-unter-einem-Baum-eingeklemmt-E-Call-System-alarmiert-die-Rettungskraefte-04-08-2026-Hamburg-Eilbek-Insgesamt-7-verletzte-Personen-Eine-riesengrossen-Schutzengel-hatte-eine-sich-auf-Urlaub-befindliche-schweizer-Grossfamilie-am-Dienstag-morgen-im-Hamburger-Stadtteil-Eilbek-Waehrend-der-Fahrt-stuerzte-in-der-Strasse-Eilbektal-aufgrund-eines-lokalen-Unwetters-ein-riesiger-Baum-auf-ihr-Fahrzeug-und-zerstoerte-dabei-den-Bereich-der-Windschutzscheibe-und-des-Daches-vollstaendig-Die-Familie-bestehend-aus-4-Erwachsenen-und-3-Kindern-konnte-das-Fahrzeug-nicht-verlassen-da-der-Baum-das-ganze-Fahrzeug-bedeckte-Alle-Personen-musste-von-der-Feuerwehr-aus-dem-Wagen-gerettet-werden.jpg,http://web.archive.org/web/20260805030056/https://www.n-tv.de/panorama/Baum-stuerzt-auf-Auto-Grossfamilie-hatte-sehr-viel-Glueck-id31157317.html,"Schwere Unwetter in DeutschlandBaum stürzt auf Auto - Großfamilie hatte ""sehr viel Glück""
Polizei und Feuerwehr befreien in Hamburg eine Großfamilie aus der Schweiz aus ihrem Transporter. (Foto: pic… [+3249 chars]",,"Schwere Unwetter in Deutschland: Baum stürzt auf Auto - Großfamilie hatte ""sehr viel Glück"". Heftige Gewitter mit Starkregen und Orkanböen ziehen durch Teile Deutschlands. Dabei gehen die meisten aber noch glimpflich aus. Auch eine Großfamilie hat Glück im Unglück, als ihr Auto unter einer Baumkrone eingeschlossen wird.","Severe storms in Germany: tree falls on car - extended family was ""very lucky"". Violent thunderstorms with heavy rain and hurricane force winds are moving through parts of Germany. But most of them still get off lightly. A large family is also lucky when their car becomes trapped under a treetop.","Gravissimae tempestates in Germania: arbor in autocinetum cadit - familia extensa erat ""valde felix"". Tonitruum violentum cum gravibus pluviis et vi ventorum per partes Germaniae moventur. Sed plerique tamen leviter dimittunt. Magna familia etiam felix est cum currus eorum sub arbore capitur.",2026-08-06 09:07:12+00:00
f65be953d80aff7d439f53abfdda366e,2026-08-04T06:25:42Z,'Sturm Vorhersage',www.welt.de,de,0.9,Extreme Hitze in ganz Deutschland – Wetterdienst warnt vor Hagel und Windstärken bis zu 120 km/h,"Deutschland erlebt am Dienstag extreme Hitze bis 38 Grad, dazu wächst im Tagesverlauf die Gefahr heftiger Gewitter mit Starkregen, Hagel und Orkanböen. Auch nachts bleibt es unruhig, erst später zieht das Unwetter nach Nordosten ab.",https://www.welt.de/vermischtes/article6a717b76cc46967c04cae114/wetter-extreme-hitze-in-ganz-deutschland-wetterdienst-warnt-vor-hagel-und-windstaerken-bis-zu-120-km-h.html,https://images.welt.de/6a717b76cc46967c04cae114/9b9ec5aaa2d77788c4255bfb5caef550/ci16x9-w1200/dpa-com-260804-935-1521479-jpg,,"Deutschland steht am Dienstag ein sehr heißer Tag bevor und zugleich ein Wetterumschwung mit teils heftigen Gewittern. Der Deutsche Wetterdienst (DWD) rechnet verbreitet mit 30 bis 38 Grad, nur in Kü… [+1644 chars]",,"Extreme Hitze in ganz Deutschland – Wetterdienst warnt vor Hagel und Windstärken bis zu 120 km/h. Deutschland erlebt am Dienstag extreme Hitze bis 38 Grad, dazu wächst im Tagesverlauf die Gefahr heftiger Gewitter mit Starkregen, Hagel und Orkanböen. Auch nachts bleibt es unruhig, erst später zieht das Unwetter nach Nordosten ab.","Extreme heat throughout Germany – weather service warns of hail and wind speeds of up to 120 km/h. Germany will experience extreme heat of up to 38 degrees on Tuesday, and the risk of violent thunderstorms with heavy rain, hail and hurricane-force winds will increase as the day progresses. It remains unsettled at night too, and the storm only moves off to the north-east later.","Extremus calor per Germaniam - servitium tempestatis admonet velocitates grandinis et ventorum usque ad 120 km/h. Germania calorem maximum usque ad 38 graduum die Martis experietur, et periculum violentorum tonitruum cum pluvia gravi, grandine et impetu ventorum crescet sicut dies progressionis. Nox quoque ambigua manet, et tempestas tantum serius ad orientem aestivum recedit.",2026-08-08 03:02:23+00:00
749f9cbfe0650d5a0300a9d66784024f,2026-08-07T20:01:33Z,'Sturm Tote',www.n-tv.de,de,0.8,Nach Grenzdurchbruch : Menschenrechtler: Mehr als 140 Tote bei Ceuta-Ansturm,"Die Lage in der spanischen Exklave Ceuta hat sich weitestgehend beruhigt. Doch die Ruhe nach dem Sturm zeichnet ein erschütterndes Bild. Menschenrechtsorganisationen melden mehr als hundert Tote, die während dem Grenzdurchbruch gestorben sein sollen.",https://www.n-tv.de/politik/Menschenrechtler-berichten-von-ueber-hundert-Toten-in-Ceuta-id31171699.html,https://www.n-tv.de/img/31171678/1786137518/Img_16_9/1200/CEUTA-SPAIN-JULY-31-A-member-of-the-armed-services-watches-over-migrants-crossing-the-border-between-Spain-and-Morocco-on-July-31-2026-in-Ceuta-Spain-Spain-s-interior-ministry-has-said-it-s-deploying-60-members-of-the-armed-forces-and-an-additional-30-Guardia-Civil-officers-to-Ceuta-after-tens-of-thousands-of-migrants-entered-the-Spanish-enclave-in-North-Africa-on-Thursday-A-large-number-of-people-swam-through-the-Tarajal-breakwater-to-enter-the-Spanish-territory-from-neighboring-Morocco-while-others-scaled-the-border-fence-Some-estimates-have-said-that-around-49-000-migrants-made-the-crossing-with-the-surge-of-arrivals-overwhelming-migrant-reception-centres-with-many-sleeping-on-the-streets-overnight.jpg,http://web.archive.org/web/20260807220544/https://www.n-tv.de/politik/Menschenrechtler-berichten-von-ueber-hundert-Toten-in-Ceuta-id31171699.html,"Fast hundert Tausend Menschen erreichen die spanische Exklave in Nordafrika neben Marokko zu Fuß oder schwimmend. Viele von ihnen sind bereits nach Marokko zurückgekehrt. (Foto: Getty Images)
Die La… [+1612 chars]",,"Nach Grenzdurchbruch : Menschenrechtler: Mehr als 140 Tote bei Ceuta-Ansturm. Die Lage in der spanischen Exklave Ceuta hat sich weitestgehend beruhigt. Doch die Ruhe nach dem Sturm zeichnet ein erschütterndes Bild. Menschenrechtsorganisationen melden mehr als hundert Tote, die während dem Grenzdurchbruch gestorben sein sollen.",After the border breach: Human rights activists: More than 140 dead in Ceuta onslaught. The situation in the Spanish exclave of Ceuta has largely calmed down. But the calm after the storm paints a shocking picture. Human rights organizations report more than a hundred people who are said to have died during the border breach.,Post fines contritionis: Humana iura activists: Plus quam 140 mortui in Abyla incursione. Res in exsules Abyla Hispanorum late sedata est. Sed placidum post tempestatem taetra depingit imago. Institutiones iura humana referunt plus centum homines qui in confinio ruptionis periisse dicuntur.,2026-08-09 13:16:41+00:00
a082c40d924a8879c5b5fb6b7b723145,2026-08-04T12:36:41Z,'Tornado',www.zeit.de,de,0.9,Tornados und Fallböen: Tornado oder Fallböe - Wie sich Unwetter unterscheiden,Hier finden Sie Informationen zu dem Thema „Tornados und Fallböen“. Lesen Sie jetzt „Tornado oder Fallböe - Wie sich Unwetter unterscheiden“.,https://www.zeit.de/news/2026-08/04/tornado-oder-fallboee-wie-sich-unwetter-unterscheiden,https://img.zeit.de/news/2026-08/04/tornado-oder-fallboee-wie-sich-unwetter-unterscheiden-image-group/wide__1300x731,http://web.archive.org/web/20260805030054/https://www.zeit.de/news/2026-08/04/tornado-oder-fallboee-wie-sich-unwetter-unterscheiden,"Innerhalb weniger Tage richten kurze, lokal eng begrenzte Unwetter in Sachsen und Thüringen heftige Schäden an. In Sachsen trifft es die Sächsische Schweiz bei Rathen, in Thüringen wird der Ort Thang… [+1601 chars]",,Tornados und Fallböen: Tornado oder Fallböe - Wie sich Unwetter unterscheiden. Hier finden Sie Informationen zu dem Thema „Tornados und Fallböen“. Lesen Sie jetzt „Tornado oder Fallböe - Wie sich Unwetter unterscheiden“.,Tornadoes and downpours: Tornado or downpour - How storms differ. Here you will find information on the topic of “tornadoes and downpours”. Now read “Tornado or squall - How severe weather differs”.,"Polluces et imbres: Turbo vel imber - Quomodo procellae differunt. Hic informationes invenies in argumento ""tornadiorum et imbres"". Nunc lege ""Tornado seu procella - Quam differat tempestas gravis"".",2026-08-10 08:05:02+00:00
63204933e4075802aae1050350a664f4,2026-08-11T08:57:50Z,'Tornado',www.diepresse.com,de,0.9,Salzburg: Dieser Pianist ist wie ein Tornado mit Feingefühl [premium],Alexander Malofeev wurde bei seinem Festspieldebüt im Großen Saal des Mozarteums heftig bejubelt. Schubert ist allerdings noch nicht seine Welt.,https://www.diepresse.com/41165325/salzburg-dieser-pianist-ist-wie-ein-tornado-mit-feingefuehl,https://img.diepresse.com/public/kultur/klassik/zbk0lw-14-photo-by-liudmila-malofeeva-scaledjpg/alternates/WEBP_WIDE_1200/14.-photo-by-liudmila-malofeeva-scaled.jpg,http://web.archive.org/web/20260811180255/https://www.diepresse.com/41165325/salzburg-dieser-pianist-ist-wie-ein-tornado-mit-feingefuehl,"Der demnächst 25-jährige, aus Moskau gebürtige und seit einigen Jahren in Berlin lebende Alexander Malofeev kann am Klavier beides: es einem Wirbelsturm gleich virtuos aufrauschen lassen, um im nächs… [+2846 chars]",,Salzburg: Dieser Pianist ist wie ein Tornado mit Feingefühl [premium]. Alexander Malofeev wurde bei seinem Festspieldebüt im Großen Saal des Mozarteums heftig bejubelt. Schubert ist allerdings noch nicht seine Welt.,"Salzburg: This pianist is like a tornado with sensitivity [premium]. Alexander Malofeev was enthusiastically applauded on his festival debut in the Great Hall of the Mozarteum. However, Schubert is not yet his world.",Salzburg: Hic musicus est quasi turbo cum suavitate [premium]. Alexander Malofeev alacriter laudatur die festo suo in magna Aula Mozartei. Sed Schubert nondum mundus eius est.,2026-08-14 13:43:40+00:00
709d74b9ec7a367e8c015b6267073aaa,2026-08-12T14:49:07Z,'Tornado',www.zeit.de,de,0.9,Naturschauspiel: Kein Tornado: So entsteht ein Staubteufel,Hier finden Sie Informationen zu dem Thema „Naturschauspiel“. Lesen Sie jetzt „Kein Tornado: So entsteht ein Staubteufel“.,https://www.zeit.de/news/2026-08/12/kein-tornado-so-entsteht-ein-staubteufel,https://img.zeit.de/news/2026-08/12/kein-tornado-so-entsteht-ein-staubteufel-image-group/wide__1300x731,http://web.archive.org/web/20260813041704/https://www.zeit.de/news/2026-08/12/kein-tornado-so-entsteht-ein-staubteufel,"Ein mächtiger Luftwirbel zieht über ein trockenes Feld, Staub steigt meterhoch in die Luft: Aufnahmen aus dem Landkreis Vechta erinnern auf den ersten Blick an einen Tornado. Doch der Deutsche Wetter… [+2264 chars]",,Naturschauspiel: Kein Tornado: So entsteht ein Staubteufel. Hier finden Sie Informationen zu dem Thema „Naturschauspiel“. Lesen Sie jetzt „Kein Tornado: So entsteht ein Staubteufel“.,Natural spectacle: Not a tornado: This is how a dust devil is created. Here you will find information on the topic of “natural spectacles”. Now read “Not a tornado: This is how a dust devil is created”.,"Naturale spectaculum: Non turbo: Sic pulvis hominis creatur. Hic informationes invenies in argumento ""spectaculorum naturalium"". Nunc lege ""Non turbo: Sic pulvis factus est diabolus"".",2026-08-17 18:58:07+00:00
7a4e94a568888333f69f2770782efe2a,2026-08-17T09:36:00Z,'Tornado',www.focus.de,de,0.9,"Ukrainischer Angriff auf russische Raketenfabrik in Kamensk-Schachtinski: Das Werk produziert Festtreibstoff für Uragan, Smerch und Tornado-S",Ukrainische Streitkräfte haben ein russisches Werk für Raketenfesttreibstoff in der Region Rostow angegriffen. Auf dem Gelände brach ein Feuer aus.,https://www.focus.de/politik/ausland/ukrainischer-angriff-auf-russische-raketenfabrik-in-kamensk-schachtinski-das-werk-produziert-festtreibstoff-fuer-uragan-smerch-und-tornado-s_d3e1b09c-367c-49ce-bfc2-3b6a96c9b070.html,"https://quadro.burda-forward.de/ctf/f662d664-cb42-48a4-ad01-0ee8a812e0f1.976bb1d2-d853-49e6-8c5b-32b0254bf30d.jpg?im=RegionOfInterestCrop=(1200,630),regionOfInterest=(2093,1417)&hash=0804aeffa8808833b179d992a63498d1d25ef5a16992f2425f60a34cf96f9f82",,Ukrainische Streitkräfte haben in der Nacht zum Sonntag ein Werk im russischen Kamensk-Schachtinski in der Region Rostow angegriffen. Auf dem Gelände des Kombinats Kamenski brach nach dem Angriff ein… [+2431 chars],,"Ukrainischer Angriff auf russische Raketenfabrik in Kamensk-Schachtinski: Das Werk produziert Festtreibstoff für Uragan, Smerch und Tornado-S. Ukrainische Streitkräfte haben ein russisches Werk für Raketenfesttreibstoff in der Region Rostow angegriffen. Auf dem Gelände brach ein Feuer aus.","Ukrainian attack on Russian rocket factory in Kamensk-Shakhtinsky: The factory produces solid propellant for Uragan, Smerch and Tornado-S. Ukrainian forces have attacked a Russian solid rocket fuel plant in the Rostov region. A fire broke out on the premises.","Ucraina impetum in officinas erucae Russicae in Kamensk-Shakhtinsky: officinas solidas propellentes ad Uragan, Smerch et Pollucis-S producit. Ucrainae copiae Russicam solidam erucae plantae in regione Rostoviana aggressi sunt. Ignis in premissis exarsit.",2026-08-20 19:00:16+00:00
0baf318bf92404a6b8dd43ecb7848a5e,2026-08-18T05:52:00Z,'Tornado',www.focus.de,de,0.9,"Ukraine-Angriff auf russische Raketenfabrik in Kamensk-Schachtinski: Das Werk produziert Festtreibstoff für Uragan, Smerch und Tornado-S",Ukrainische Streitkräfte haben ein russisches Werk für Raketenfesttreibstoff in der Region Rostow angegriffen. Auf dem Gelände brach ein Feuer aus.,https://www.focus.de/politik/ausland/ukraine-angriff-auf-russische-raketenfabrik-in-kamensk-schachtinski-das-werk-produziert-festtreibstoff-fuer-uragan-smerch-und-tornado-s_d3e1b09c-367c-49ce-bfc2-3b6a96c9b070.html,"https://quadro.burda-forward.de/ctf/f662d664-cb42-48a4-ad01-0ee8a812e0f1.976bb1d2-d853-49e6-8c5b-32b0254bf30d.jpg?im=RegionOfInterestCrop=(1200,630),regionOfInterest=(2093,1417)&hash=0804aeffa8808833b179d992a63498d1d25ef5a16992f2425f60a34cf96f9f82",,Ukrainische Streitkräfte haben in der Nacht zum Sonntag ein Werk im russischen Kamensk-Schachtinski in der Region Rostow angegriffen. Auf dem Gelände des Kombinats Kamenski brach nach dem Angriff ein… [+2431 chars],,"Ukraine-Angriff auf russische Raketenfabrik in Kamensk-Schachtinski: Das Werk produziert Festtreibstoff für Uragan, Smerch und Tornado-S. Ukrainische Streitkräfte haben ein russisches Werk für Raketenfesttreibstoff in der Region Rostow angegriffen. Auf dem Gelände brach ein Feuer aus.","Ukraine attack on Russian rocket factory in Kamensk-Shakhtinsky: The factory produces solid propellant for Uragan, Smerch and Tornado-S. Ukrainian forces have attacked a Russian solid rocket fuel plant in the Rostov region. A fire broke out on the premises.","Ucraina impetum in officinas erucae Russiae in Kamensk-Shakhtinsky: officinas solidas propellant pro Uragan, Smerch et Turbo-S. Ucrainae copiae Russicam solidam erucae plantae in regione Rostoviana aggressi sunt. Ignis in premissis exarsit.",2026-08-20 19:00:16+00:00
