index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
34c37fda190153cbb493ed0a9eeefbe9,2026-06-01T06:43:35Z,'Sturm Bäume',www.diepresse.com,de,0.8,"Unwetter im Burgenland: Pkw landet im Fluss, Hund gerettet",Wegen starker Sturmböen mussten umgestürzte Bäume von der Fahrbahn geräumt werden. Am Neusiedler See brauchten Bootspassagiere Hilfe.,https://www.diepresse.com/27282155/unwetter-im-burgenland-pkw-landet-im-fluss-hund-gerettet,https://img.diepresse.com/public/incoming/6ryu75-imago-images-0823842988/alternates/WEBP_WIDE_1200/imago%20images%200823842988,,Heftige Gewitter und Sturm haben am Sonntagnachmittag auch im Burgenland die Feuerwehren gefordert. In Kemeten war ein Auto kurz vor 16 Uhr im Strembach gelandet. Die Insassen konnten sich selbst bef… [+899 chars],,"Unwetter im Burgenland: Pkw landet im Fluss, Hund gerettet. Wegen starker Sturmböen mussten umgestürzte Bäume von der Fahrbahn geräumt werden. Am Neusiedler See brauchten Bootspassagiere Hilfe.","Storm in Burgenland: Car lands in the river, dog rescued. Due to strong gusts of wind, fallen trees had to be cleared from the road. Boat passengers needed help at Lake Neusiedl.","Storm in Burgenland: Car terras in fluvio, canis agnovit. Ob procellae venti, arbores caducae a via purgandae erant. Phasellus eget vestibulum lacus, eget vestibulum lacus.",2026-06-04 10:13:11+00:00
7a689e9d11e50e5f968cf449ac3683e3,2026-06-03T19:23:28Z,'Tornado',www.bild.de,de,0.9,Jetzt wird es turbulent - Deutscher Wetterdienst warnt vor Tornados,"Gewitter mit Hagel, Starkregen und möglichen Tornados bedrohen Teile Deutschlands.",https://www.bild.de/news/wetter/jetzt-wird-es-turbulent-deutscher-wetterdienst-warnt-vor-tornados-6a1ff3dc1f46a650bff5dc6d,"https://images.bild.de/6a1ff3dc1f46a650bff5dc6d/21f6dc1ee12c29d4b91b8344ed7d5112,3e86de96?w=1280",http://web.archive.org/web/20260604062052/https://www.bild.de/news/wetter/jetzt-wird-es-turbulent-deutscher-wetterdienst-warnt-vor-tornados-6a1ff3dc1f46a650bff5dc6d,TTS-Player überspringenArtikel weiterlesenBerlin Das Wetter in Deutschland dreht durch. Donnerstag wird es so richtig turbulent. Sogar Tornados sind möglich. Hinzu kommen teils kräftige Gewitter mit … [+2566 chars],,"Jetzt wird es turbulent - Deutscher Wetterdienst warnt vor Tornados. Gewitter mit Hagel, Starkregen und möglichen Tornados bedrohen Teile Deutschlands.","Now things are getting turbulent - the German Weather Service warns of tornadoes. Thunderstorms with hail, heavy rain and possible tornadoes threaten parts of Germany.","Nunc res turbulentae sunt - the German Tempestas Service admonet de tornadoes. Tonitruae cum grandine, pluviae et possibili, turbines partes Germaniae minantur.",2026-06-07 09:38:10+00:00
fbbc1618f5c9d84cefd7ae5e681a94c3,2026-06-04T03:51:29Z,'Tornado',www.bild.de,de,0.9,"Und DAS am Donnerstag! - Donner, Blitze, Sturm und Hagel",Nehmen Sie sich heute in Acht. Das Wetter wird außergewöhnlich stürmisch. Sogar Tornados sind möglich.,https://www.bild.de/news/wetter/donner-blitze-sturm-und-hagel-und-das-am-donnerstag-6a1ff395639e3d502fd49be7,"https://images.bild.de/6a1ff395639e3d502fd49be7/b739cd4503eef7e7de4df6695720163f,846eb99a?w=1280",,"TTS-Player überspringenArtikel weiterlesenRumms! Am Donnerstag macht das Wetter Krach. Der Wind dreht zum tosenden Sturm auf. Sogar Tornados sind möglich. Blitze zucken, Donner grollen. Und Wolken fo… [+2244 chars]",,"Und DAS am Donnerstag! - Donner, Blitze, Sturm und Hagel. Nehmen Sie sich heute in Acht. Das Wetter wird außergewöhnlich stürmisch. Sogar Tornados sind möglich.","And THAT on Thursday! - Thunder, lightning, storms and hail. Be careful today. The weather becomes exceptionally stormy. Even tornadoes are possible.","Idque die Jovis! — Tonitrua, fulgura, procellae et grandines. Cave hodie. Tempestas maxime tempestas fit. Etiam tornadoes possibilia sunt.",2026-06-07 09:38:10+00:00
48b027b7d1689fbd91d1cd022f142ebb,2026-06-05T04:06:34Z,'Warnsystem Tornado',www.bild.de,de,0.3,Weitere Unwetter drohen - Mit Blitzen und Regen ins Wochenende,So wird das Wetter in Deutschland von Freitag bis Sonntag.,https://www.bild.de/news/wetter/weitere-unwetter-drohen-mit-blitzen-und-regen-ins-wochenende-6a214a86287133c3b6122f96,"https://images.bild.de/6a214a86287133c3b6122f96/19ee682bc743f6a5882e636677155100,25624e9f?w=1280",,"TTS-Player überspringenArtikel weiterlesenSchon gestern hat es mancherorts richtig gekracht. Starkregen prasselte auf den Boden, der Himmel wurde dunkel. Es gab sogar eine Tornado-Warnung. Auch heute… [+2377 chars]",,Weitere Unwetter drohen - Mit Blitzen und Regen ins Wochenende. So wird das Wetter in Deutschland von Freitag bis Sonntag.,More storms threaten - with lightning and rain into the weekend. This is what the weather in Germany will be like from Friday to Sunday.,Plures tempestates minantur - cum fulminibus et pluviis in volutpat vestibulum. Haec tempestas in Germania quasi a die Veneris ad diem dominicum erit.,2026-06-09 20:21:36+00:00
4c77affb07de8085ef72920d0fa11755,2026-06-04T10:30:28Z,'Tornado',www.n-tv.de,de,0.9,Wetter-Warnung: Himmels-Rüssel: Was tun bei Tornado-Gefahr?,"Tornados sind selten, aber potenziell immer lebensgefährlich. Was tun, wenn sich am Himmel ein Wolken-Rüssel zeigt? Tipps, wie man sich schützt – vorsorglich und im Notfall.",https://www.n-tv.de/ratgeber/Himmels-Ruessel-Was-tun-bei-Tornado-Gefahr-id30891363.html,https://www.n-tv.de/img/30890912/1780569725/Img_16_9/1200/Unberechenbare-Naturgewalt-Tornados-entstehen-meist-im-Zusammenhang-mit-Gewittern-und-sind-schwer-vorherzusagen.jpg,,"Unberechenbare Naturgewalt: Tornados entstehen meist im Zusammenhang mit Gewittern und sind schwer vorherzusagen 
Tornados sind selten, aber potenziell immer lebensgefährlich. Was tun, wenn sich am … [+2735 chars]",,"Wetter-Warnung: Himmels-Rüssel: Was tun bei Tornado-Gefahr?. Tornados sind selten, aber potenziell immer lebensgefährlich. Was tun, wenn sich am Himmel ein Wolken-Rüssel zeigt? Tipps, wie man sich schützt – vorsorglich und im Notfall.","Weather warning: Sky trunk: What to do if there is a risk of tornado? Tornadoes are rare, but always potentially life-threatening. What to do if a cloud trunk appears in the sky? Tips on how to protect yourself – as a precaution and in an emergency.","Tempestas monitus: Caelum truncum: Quid facere si turbo periculum est? Rara sunt tornada, sed semper in potentia vita minabatur. quid facere si nubes truncus in caelo appareat? Apicibus in quam te defendas – pro cautela et in casu tempori.",2026-06-09 20:21:36+00:00
b4b7e607679b92d442aabcacbd83ecc4,2026-06-04T13:10:00Z,'Tornado',www.stern.de,de,0.9,Dutzende Bäume entwurzelt: Tornado wütet in Rom und hinterlässt Spur der Verwüstung,Ein schweres Unwetter zieht über die italienische Hauptstadt Rom hinweg und richtet erhebliche Schäden an. Aus einer Gewitterzelle bildet sich eine gewaltige Windhose.,https://www.stern.de/panorama/weltgeschehen/italien--tornado-wuetet-in-rom-und-hinterlaesst-spur-der-verwuestung-37493308.html,https://image.stern.de/37493358/t/Fs/v1/w1440/r1.7778/-/tornado.jpg,,"Zugang zu stern+statt 11,96 
 nur 1  
<ul><li>Alles von stern+ mit erstklassigen Inhalten von GEO und Capital</li><li>4 Wochen testen, dann 2,99  je Woche</li><li>jederzeit kündbar</li></ul>",,Dutzende Bäume entwurzelt: Tornado wütet in Rom und hinterlässt Spur der Verwüstung. Ein schweres Unwetter zieht über die italienische Hauptstadt Rom hinweg und richtet erhebliche Schäden an. Aus einer Gewitterzelle bildet sich eine gewaltige Windhose.,Dozens of trees uprooted: tornado rages in Rome and leaves a trail of destruction. A severe storm hits the Italian capital Rome and causes significant damage. A huge storm cell forms from a thunderstorm cell.,justos arborum evulsos: turbo Romae saevit et vestigia exitii relinquit. Tempestas gravis Romam capitalem Italiae pervenit et damnum magnum affert. Ingens tempestas cellae formae ex cellae tonitribus.,2026-06-10 05:49:38+00:00
aff3993766152d4b9e94da84f7ee7c57,2026-06-05T11:03:50Z,'Tornado',www.zeit.de,de,0.9,Wetter: Tornado trifft Gronau – Unwetter bleiben sonst glimpflich,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Tornado trifft Gronau – Unwetter bleiben sonst glimpflich“.,https://www.zeit.de/news/2026-06/05/tornado-trifft-gronau-unwetter-bleiben-sonst-glimpflich,https://img.zeit.de/news/2026-06/05/tornado-trifft-gronau-unwetter-bleiben-sonst-glimpflich-image-group/wide__1300x731,http://web.archive.org/web/20260606044934/https://www.zeit.de/news/2026-06/05/tornado-trifft-gronau-unwetter-bleiben-sonst-glimpflich,Ein Tornado ist über das nordrhein-westfälische Gronau an der deutsch-niederländischen Grenze gezogen. Das hat der Deutsche Wetterdienst (DWD) bestätigt. Der Wirbelsturm am Donnerstag hatte demnach d… [+907 chars],,Wetter: Tornado trifft Gronau – Unwetter bleiben sonst glimpflich. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Tornado trifft Gronau – Unwetter bleiben sonst glimpflich“.,Weather: Tornado hits Gronau – storms will otherwise remain mild. Here you will find information on the topic of “weather”. Now read “Tornado hits Gronau – storms will otherwise remain mild”.,"Tempestas: Turbo Gronau percusserit - alias procellae mites manebunt. Hic informationes invenies in argumento ""tempestatis"". Nunc lege ""Tornado Gronau percusserit - alias procellae mites manebunt"".",2026-06-10 05:49:38+00:00
0f0c0f9146d86530b412bf6b880319d5,2026-06-05T11:03:50Z,'Tornado',www.stern.de,de,0.9,Wetter: Tornado trifft Gronau – Unwetter bleiben sonst glimpflich,Ein Tornado ist laut Deutschem Wetterdienst über das nordrhein-westfälische Gronau gezogen. Ansonsten ist Deutschland von heftigeren Unwettern offensichtlich verschont geblieben.,https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/wetter--tornado-trifft-gronau---unwetter-bleiben-sonst-glimpflich-37498572.html,https://image.stern.de/37498574/t/EZ/v1/w1440/r1.7778/-/05--btk4ksgcsav12axs2048jpeg---e7fbeb4aaa8beb8d.jpg,http://web.archive.org/web/20260606094121/https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/wetter--tornado-trifft-gronau---unwetter-bleiben-sonst-glimpflich-37498572.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Ein Tornado ist laut Deutschem Wetterdienst über das nordrhein-westfälische Gronau gezogen. Ansonsten ist Deutschland von heftigeren Unwettern of… [+1101 chars]",,Wetter: Tornado trifft Gronau – Unwetter bleiben sonst glimpflich. Ein Tornado ist laut Deutschem Wetterdienst über das nordrhein-westfälische Gronau gezogen. Ansonsten ist Deutschland von heftigeren Unwettern offensichtlich verschont geblieben.,"Weather: Tornado hits Gronau – storms will otherwise remain mild. According to the German Weather Service, a tornado hit Gronau in North Rhine-Westphalia. Otherwise, Germany was apparently spared from more violent storms.","Tempestas: Turbo Gronau percusserit - alias procellae mites manebunt. Iuxta Servitium Tempestatis Germanicae, turbo Gronau in North Rheno-Westphalia percussus est. Alioqui gravioribus procellis Germaniae parcebatur.",2026-06-10 05:49:38+00:00
50fb31656eeafb59fb2db2c1bd68eb0a,2026-06-05T11:35:44Z,'Tornado',www.tagesspiegel.de,de,0.9,Wetter: Tornado trifft Gronau – Unwetter bleiben sonst glimpflich,Ein Tornado ist laut Deutschem Wetterdienst über das nordrhein-westfälische Gronau gezogen. Ansonsten ist Deutschland von heftigeren Unwettern offensichtlich verschont geblieben.,https://www.tagesspiegel.de/gesellschaft/panorama/wetter-tornado-trifft-gronau--unwetter-bleiben-sonst-glimpflich-15682906.html,https://www.tagesspiegel.de/images/15682905/alternates/BASE_16_9_W1400/1780659344000/wetter-symbolbild.jpeg,,Ein Tornado ist über das nordrhein-westfälische Gronau an der deutsch-niederländischen Grenze gezogen. Das hat der Deutsche Wetterdienst (DWD) bestätigt. Der Wirbelsturm am Donnerstag hatte demnach d… [+963 chars],,Wetter: Tornado trifft Gronau – Unwetter bleiben sonst glimpflich. Ein Tornado ist laut Deutschem Wetterdienst über das nordrhein-westfälische Gronau gezogen. Ansonsten ist Deutschland von heftigeren Unwettern offensichtlich verschont geblieben.,"Weather: Tornado hits Gronau – storms will otherwise remain mild. According to the German Weather Service, a tornado hit Gronau in North Rhine-Westphalia. Otherwise, Germany was apparently spared from more violent storms.","Tempestas: Turbo Gronau percusserit - alias procellae mites manebunt. Iuxta Servitium Tempestatis Germanicae, turbo Gronau in North Rheno-Westphalia percussus est. Alioqui gravioribus procellis Germaniae parcebatur.",2026-06-10 05:49:38+00:00
1c426a24896765e096065b1fab643176,2026-06-08T12:31:13Z,'Tornado',www.stern.de,de,0.9,Luftwaffengeschwader 51: Bundeswehr trainiert mit Tornados am Airport Hamburg,Sechs Tornado-Kampfflugzeuge der Bundeswehr trainieren diese Woche am Hamburger Flughafen – parallel zum regulären Flugbetrieb. Was hinter der Übung steckt.,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/luftwaffengeschwader-51--bundeswehr-trainiert-mit-tornados-am-airport-hamburg-37510850.html,https://image.stern.de/37510852/t/lg/v1/w1440/r1.7778/-/08--gl7gh5v2vbv5axs2048jpeg---ee5936697e6c022e.jpg,http://web.archive.org/web/20260609122757/https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/luftwaffengeschwader-51--bundeswehr-trainiert-mit-tornados-am-airport-hamburg-37510850.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Sechs Tornado-Kampfflugzeuge der Bundeswehr trainieren diese Woche am Hamburger Flughafen parallel zum regulären Flugbetrieb. Was hinter der Übun… [+2944 chars]",,Luftwaffengeschwader 51: Bundeswehr trainiert mit Tornados am Airport Hamburg. Sechs Tornado-Kampfflugzeuge der Bundeswehr trainieren diese Woche am Hamburger Flughafen – parallel zum regulären Flugbetrieb. Was hinter der Übung steckt.,Luftwaffe Squadron 51: Bundeswehr trains with Tornados at Hamburg Airport. Six Bundeswehr Tornado fighter jets are training at Hamburg Airport this week – parallel to regular flight operations. What's behind the exercise.,Luftwaffe turmae 51: Bundeswehr impedimenta cum tornado apud Hamburgum Airport. Sex Bundeswehr rumpit Pollucis pugnator Hamburgum Airport hac septimana eruditur - parallelis regularibus operationibus fugae. Quid post exercitium.,2026-06-10 05:49:38+00:00
